2024-04-19 19:39:54,007 | Guka.comunication.comunication | comunication.py[line:29] |  ERROR: [WinError 10061] 由于目标计算机积极拒绝，无法连接。 |  __init__
1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能▌ |  set_Text
2024-04-24 20:24:07,565 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被▌ |  run
2024-04-24 20:24:07,645 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被▌ |  set_Text
2024-04-24 20:24:07,692 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他▌ |  run
2024-04-24 20:24:07,756 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他▌ |  set_Text
2024-04-24 20:24:07,788 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正▌ |  run
2024-04-24 20:24:07,977 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整▌ |  run
2024-04-24 20:24:08,038 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数▌ |  run
2024-04-24 20:24:08,133 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数整▌ |  run
2024-04-24 20:24:08,242 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数整除▌ |  run
2024-04-24 20:24:08,304 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正▌ |  set_Text
2024-04-24 20:24:08,349 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数整除的正▌ |  run
2024-04-24 20:24:08,395 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整▌ |  set_Text
2024-04-24 20:24:08,457 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数整除的正整▌ |  run
2024-04-24 20:24:08,536 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数▌ |  set_Text
2024-04-24 20:24:08,582 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数整除的正整数▌ |  run
2024-04-24 20:24:08,629 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。

数论有很多子领域，其中一些主要的概念和问题如下：

1. 素数和合数：素数是只能被1和自身整除的正整数，如2、3、5、7等。合数则是除了1和自身以外还能被其他正整数整▌ |  set_Text
2024-04-24 20:24:08,693 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 数论，又称整数论或算术，是研究整数性质及其相关问题的数学分支。它是数学中最古老、最经典的领域之一。数论的研究对象主要是整数，包括正整数、负整数和零，以及它们之间的各种运算和关系。
